,tokenized_text,label,split
5326,"[101, 2293, 2115, 6007, 2009, 4150, 2205, 21425, 2007, 2122, 3057, 1998, 2037, 8275, 2791, 1012, 102]",1,pseudo
5327,"[101, 1045, 8239, 2439, 2009, 2012, 2309, 1011, 3277, 2117, 7450, 14303, 102]",0,pseudo
5328,"[101, 2023, 2003, 1037, 2307, 2678, 1012, 2079, 2017, 4364, 2156, 2054, 1045, 1005, 1049, 3038, 102]",0,pseudo
5329,"[101, 1011, 7126, 4209, 2008, 2043, 2028, 2341, 14572, 2178, 2028, 7480, 1012, 1011, 12011, 2017, 2000, 2468, 2062, 20865, 3512, 1012, 1011, 3957, 2017, 4341, 6510, 3218, 102]",0,pseudo
5330,"[101, 102]",0,pseudo
5331,"[101, 5674, 2893, 12731, 18141, 2011, 1996, 2641, 11809, 28516, 3807, 1046, 10258, 102]",0,pseudo
5332,"[101, 2017, 2323, 2192, 2041, 16217, 1999, 2115, 2181, 4658, 4364, 2559, 2005, 2060, 4658, 4364, 2000, 6865, 2041, 2007, 102]",0,pseudo
5333,"[101, 1045, 5136, 2870, 1037, 10469, 1998, 1045, 2196, 2387, 1996, 5907, 18771, 1999, 3056, 11822, 2004, 3308, 2004, 2146, 2004, 2027, 1005, 2128, 2025, 2109, 2000, 15144, 3087, 1012, 102]",0,pseudo
5334,"[101, 2027, 2134, 1005, 1056, 4435, 2037, 12436, 20876, 2015, 2030, 16405, 18719, 2229, 1012, 1996, 4435, 2001, 2006, 2037, 2896, 4330, 3111, 2074, 2682, 2037, 9047, 2594, 2555, 1012, 2021, 2065, 2045, 2428, 2020, 2104, 4270, 3057, 2920, 2059, 1996, 5571, 1997, 3348, 11626, 2024, 15123, 1012, 102]",1,pseudo
5335,"[101, 2339, 2064, 1056, 2057, 3713, 2041, 2114, 2931, 9804, 102]",0,pseudo
5336,"[101, 3611, 2180, 1996, 9968, 2058, 2019, 2239, 1012, 2009, 1005, 1055, 2066, 1037, 2028, 1999, 1037, 2454, 3382, 1999, 1996, 2715, 2088, 1012, 2788, 2273, 2131, 8179, 15504, 2053, 3043, 2054, 1012, 102]",1,pseudo
5337,"[101, 2002, 2015, 4206, 2003, 2023, 1037, 4474, 102]",0,pseudo
5338,"[101, 3398, 1045, 1005, 2310, 2042, 2105, 2146, 2438, 2000, 2156, 2023, 5418, 1012, 2657, 1997, 1996, 4855, 2833, 12133, 2005, 5850, 1012, 102]",0,pseudo
5339,"[101, 7242, 2052, 2393, 2017, 1012, 102]",0,pseudo
5340,"[101, 2157, 2017, 1005, 2128, 2440, 1997, 4485, 1012, 102]",0,pseudo
5341,"[101, 2053, 2025, 2032, 1012, 102]",0,pseudo
5342,"[101, 2017, 2074, 3921, 2308, 1012, 2123, 1056, 3579, 2006, 3348, 2009, 2097, 4148, 4364, 2040, 3579, 2006, 3348, 2471, 2196, 2131, 2151, 102]",0,pseudo
5343,"[101, 7929, 2175, 2852, 13669, 2006, 4426, 102]",0,pseudo
5344,"[101, 2307, 3722, 2466, 2008, 4654, 6633, 24759, 14144, 2129, 9379, 2166, 2064, 2022, 2302, 1996, 4372, 23395, 3672, 1997, 6550, 1012, 2008, 2108, 2056, 2339, 2053, 3288, 28844, 2891, 2007, 2017, 2005, 1037, 4536, 1999, 1996, 2482, 102]",0,pseudo
5345,"[101, 1045, 2293, 3418, 8578, 1012, 2004, 1037, 2450, 1045, 5993, 2007, 2017, 2878, 27693, 2135, 1012, 102]",0,pseudo
5346,"[101, 2070, 5152, 2409, 2033, 1999, 26781, 10415, 2027, 2024, 1996, 5972, 2021, 2012, 2188, 2027, 2031, 2000, 3710, 1996, 22418, 1012, 1998, 2065, 2017, 2288, 3674, 2496, 3924, 2115, 2069, 3710, 2012, 2188, 102]",1,pseudo
5347,"[101, 8495, 1998, 11333, 2213, 4106, 3662, 2008, 1043, 2290, 6818, 2020, 2006, 2779, 2062, 2942, 2084, 5171, 10474, 5198, 1012, 102]",0,pseudo
5348,"[101, 2065, 2308, 10107, 2273, 7514, 1012, 102]",1,pseudo
5349,"[101, 5688, 2008, 2007, 1996, 2417, 23194, 25176, 2015, 2040, 2360, 2027, 2052, 2292, 2037, 2564, 2030, 1043, 2546, 6616, 2888, 6187, 26548, 2030, 17710, 24076, 17891, 1012, 102]",0,pseudo
5350,"[101, 2017, 2444, 1999, 1996, 2715, 3690, 1012, 6256, 2003, 5223, 4613, 1012, 102]",0,pseudo
5351,"[101, 4344, 2075, 2003, 2205, 9099, 20200, 2009, 2052, 2022, 2751, 14163, 15379, 2290, 1012, 2123, 1005, 1056, 2298, 2008, 2039, 1012, 102]",0,pseudo
5352,"[101, 1045, 2444, 1999, 1037, 2237, 2007, 1037, 2313, 1997, 2066, 2515, 2008, 2812, 1045, 1005, 1049, 21746, 2043, 2009, 3310, 2000, 5306, 102]",0,pseudo
5353,"[101, 2017, 2123, 1005, 1056, 102]",0,pseudo
5354,"[101, 2043, 2017, 2024, 2008, 2521, 2091, 1037, 4920, 2007, 2111, 7887, 24596, 2075, 5472, 2006, 2327, 1997, 2017, 1045, 2131, 1996, 3247, 2000, 2203, 2009, 2085, 2077, 2027, 11010, 2017, 4142, 1012, 102]",0,pseudo
5355,"[101, 8239, 8840, 2140, 2298, 2012, 2023, 3124, 1005, 1055, 2695, 2381, 1012, 1045, 2228, 2017, 2323, 4553, 2000, 2228, 2005, 4426, 2612, 1997, 14739, 2296, 2309, 5236, 4632, 2801, 2008, 7821, 2115, 2568, 2006, 2417, 23194, 1012, 102]",0,pseudo
5356,"[101, 1045, 2290, 2003, 3492, 11809, 1012, 3057, 2074, 2215, 8771, 102]",1,pseudo
5357,"[101, 3398, 2021, 2008, 1005, 1055, 1996, 2518, 2027, 2123, 1005, 1056, 2031, 2149, 2027, 2123, 1005, 1056, 2031, 1037, 3601, 2035, 2027, 2064, 5454, 2003, 2000, 2031, 1037, 3336, 1012, 2027, 2123, 1005, 1056, 2491, 2256, 12857, 2166, 6214, 2030, 2129, 14477, 4779, 26884, 2057, 2097, 2022, 1012, 102]",0,pseudo
5358,"[101, 1045, 2245, 2026, 12631, 2080, 2071, 2031, 2042, 1037, 2210, 2488, 1012, 2843, 1005, 1055, 1997, 7244, 1997, 1996, 2896, 2067, 2043, 3331, 3788, 2021, 2008, 1005, 1055, 2055, 2009, 1012, 2057, 2020, 3061, 1037, 2843, 1997, 1996, 2051, 1012, 102]",0,pseudo
5359,"[101, 2023, 2003, 2339, 3484, 1997, 1996, 4942, 2015, 1045, 3582, 2024, 2033, 4168, 4942, 2015, 1045, 2272, 2182, 2000, 4756, 2025, 2000, 16888, 2592, 1012, 102]",0,pseudo
5360,"[101, 2009, 5791, 5683, 2008, 2126, 2026, 2767, 1012, 2012, 2034, 1045, 2001, 5191, 1045, 2001, 2725, 1996, 3308, 2518, 1998, 1045, 2052, 2203, 2039, 9479, 1012, 2021, 1996, 3606, 2003, 1045, 4033, 1005, 1056, 18991, 2009, 2320, 1998, 1045, 2228, 1045, 2371, 2062, 9479, 2043, 1045, 2001, 2007, 2014, 1012, 102]",0,pseudo
5361,"[101, 5667, 4151, 4485, 1045, 2134, 1005, 1056, 2113, 2045, 2001, 1037, 6061, 1997, 2331, 2096, 2317, 5000, 2075, 1012, 10800, 4342, 1012, 102]",0,pseudo
5362,"[101, 2027, 2064, 2707, 2037, 2219, 1059, 13512, 5004, 2097, 2196, 4148, 1012, 2308, 2064, 1005, 1056, 2393, 2021, 6148, 27354, 2013, 2037, 12746, 1012, 102]",1,pseudo
5363,"[101, 2292, 2023, 2022, 1037, 10800, 2000, 2035, 2017, 24159, 1012, 2079, 2025, 6293, 2115, 5980, 1999, 4689, 1012, 102]",0,pseudo
5364,"[101, 1996, 3124, 2369, 1996, 4675, 2758, 2016, 2056, 1045, 4046, 2014, 2041, 1997, 9090, 4140, 2571, 1998, 7944, 2014, 2058, 2182, 1012, 102]",0,pseudo
5365,"[101, 3666, 2178, 3124, 6616, 1037, 2450, 2017, 1005, 2128, 6296, 2000, 2096, 2017, 3543, 2115, 21392, 21392, 2003, 3565, 6541, 1012, 2026, 2919, 102]",0,pseudo
5366,"[101, 2001, 2002, 1996, 3124, 2007, 1996, 3158, 1998, 2008, 2462, 11890, 8495, 2311, 2054, 2001, 2009, 2055, 2010, 17124, 2196, 2568, 2179, 2460, 3319, 12654, 2006, 1061, 2102, 1012, 102]",0,pseudo
5367,"[101, 1045, 2450, 2040, 2003, 1037, 18819, 2978, 2062, 9205, 2084, 2087, 3475, 1056, 2242, 1045, 2222, 2360, 2053, 2000, 1012, 102]",0,pseudo
5368,"[101, 1045, 2228, 2008, 2017, 2024, 2025, 3308, 2017, 1005, 2128, 2074, 2019, 22052, 2033, 4168, 2052, 4906, 2092, 2182, 102]",0,pseudo
5369,"[101, 2003, 8239, 2105, 2096, 2002, 18074, 2005, 2014, 2000, 2191, 2039, 2014, 2568, 4189, 2208, 3426, 2008, 1005, 1055, 2054, 1037, 2843, 1997, 9428, 5776, 2152, 3643, 4364, 2079, 1012, 8827, 2023, 2003, 1037, 3809, 3160, 102]",0,pseudo
5370,"[101, 2469, 2079, 1012, 2123, 1056, 2031, 2151, 5476, 1011, 4606, 28956, 2007, 2273, 1037, 2204, 3276, 2007, 2026, 3611, 2030, 1037, 6919, 2551, 1998, 2542, 5386, 2007, 2026, 3129, 1012, 2151, 6040, 102]",0,pseudo
5371,"[101, 8239, 2439, 2009, 3333, 2026, 3042, 2006, 2008, 2028, 1012, 102]",0,pseudo
5372,"[101, 2092, 2298, 2009, 2001, 3154, 2000, 1996, 10469, 2015, 2008, 2720, 2229, 2020, 19545, 2068, 1012, 2295, 2027, 2081, 3154, 2000, 2033, 2008, 2005, 2068, 2012, 2560, 1996, 8320, 2001, 2025, 2055, 4424, 7931, 1012, 1012, 1012, 2005, 2216, 3061, 2045, 9177, 2009, 2001, 2320, 2153, 2055, 9040, 1012, 102]",1,pseudo
5373,"[101, 2065, 1996, 6816, 9456, 3571, 2017, 2024, 15174, 1012, 1012, 2065, 2017, 10509, 2007, 3571, 2017, 4558, 1996, 3754, 2000, 2228, 1998, 2022, 4013, 19620, 1012, 1012, 2017, 2064, 21100, 22345, 1037, 6816, 2065, 2017, 2994, 5475, 2007, 3521, 2306, 102]",0,pseudo
5374,"[101, 1045, 2293, 2017, 2158, 1012, 1045, 2031, 1996, 2168, 3291, 2004, 2008, 3124, 1998, 2017, 6427, 2033, 2172, 2488, 2084, 2026, 19294, 2106, 2651, 1012, 102]",0,pseudo
5375,"[101, 2017, 2024, 2157, 1998, 1045, 4299, 2017, 1996, 2190, 1999, 2166, 2005, 2108, 2061, 12476, 102]",0,pseudo
5376,"[101, 2049, 1037, 2204, 2518, 1012, 102]",0,pseudo
5377,"[101, 1045, 2074, 4682, 2000, 2068, 2009, 1005, 1055, 6082, 2084, 7149, 2007, 2037, 19272, 1012, 102]",0,pseudo
5378,"[101, 2061, 2116, 2139, 6914, 22139, 2015, 1999, 2008, 2678, 1012, 19424, 102]",0,pseudo
5379,"[101, 2644, 2108, 1037, 1044, 22571, 10085, 17625, 1012, 2065, 2017, 2428, 2024, 2004, 9200, 2004, 2017, 2360, 2017, 2024, 2059, 2023, 2052, 2031, 3214, 2008, 2017, 2718, 1996, 2990, 11008, 1012, 102]",0,pseudo
5380,"[101, 2339, 2079, 2017, 2342, 2000, 2147, 2061, 2116, 2847, 102]",0,pseudo
5381,"[101, 3057, 2024, 2770, 2044, 2185, 2013, 3027, 12031, 102]",0,pseudo
5382,"[101, 2053, 2028, 2412, 2056, 2308, 2020, 7481, 1012, 2012, 2190, 2027, 1005, 2222, 3046, 2000, 2448, 3104, 2005, 2308, 1005, 1055, 14636, 1012, 102]",1,pseudo
5383,"[101, 2017, 1005, 2310, 2288, 1037, 2391, 1012, 2065, 2009, 2428, 2001, 1996, 4702, 5308, 2017, 6235, 2017, 2052, 2031, 2246, 3492, 7143, 2667, 2000, 2191, 2115, 2126, 2083, 2698, 12043, 2015, 2030, 2061, 2000, 2831, 2000, 2014, 1012, 102]",0,pseudo
5384,"[101, 4604, 2033, 1037, 6057, 2678, 2017, 6616, 102]",0,pseudo
5385,"[101, 2023, 2003, 11460, 18790, 2029, 2003, 1037, 16745, 1997, 1996, 2417, 17357, 2057, 2123, 1056, 2903, 1999, 2643, 102]",0,pseudo
5386,"[101, 2106, 2017, 2156, 2054, 1054, 22418, 15194, 2038, 2468, 2023, 4942, 2003, 2183, 2091, 1996, 2168, 2346, 1012, 102]",1,pseudo
5387,"[101, 2016, 2001, 1037, 16522, 1012, 102]",0,pseudo
5388,"[101, 1045, 2228, 1045, 2215, 2000, 2079, 2023, 1012, 102]",0,pseudo
5389,"[101, 2017, 8568, 2060, 2111, 1005, 1055, 10740, 1997, 2017, 1998, 5959, 2115, 2166, 2017, 2663, 2296, 2051, 1012, 1037, 7965, 2969, 19593, 3632, 1037, 2146, 2126, 1012, 102]",0,pseudo
5390,"[101, 4165, 2066, 1996, 4268, 1045, 2253, 2000, 2152, 2082, 2007, 102]",0,pseudo
5391,"[101, 9041, 2006, 2115, 2287, 1998, 3289, 1012, 2021, 1999, 2236, 6336, 3191, 3857, 1037, 2047, 7070, 8066, 2005, 2476, 4553, 2019, 6602, 102]",0,pseudo
5392,"[101, 15624, 2026, 8179, 4905, 4541, 2000, 2033, 2008, 2027, 2024, 4321, 23100, 2085, 1012, 102]",0,pseudo
5393,"[101, 2053, 2025, 2428, 2138, 2273, 4995, 1005, 1056, 4276, 1037, 2843, 2012, 2026, 2287, 2043, 2025, 2980, 1998, 2030, 3144, 2140, 1012, 1045, 2903, 2026, 3006, 3643, 2038, 2664, 2000, 3623, 2004, 1045, 19852, 2046, 1037, 22418, 16853, 1012, 102]",1,pseudo
5394,"[101, 3398, 1045, 1049, 2007, 2017, 2006, 2008, 2028, 1012, 2065, 1045, 2123, 1056, 4521, 2157, 1998, 6912, 2026, 2740, 28283, 25346, 8520, 12731, 2480, 1045, 2031, 3558, 3785, 1012, 2026, 2364, 3579, 2006, 2740, 2205, 2021, 2025, 6069, 4682, 4301, 1997, 2559, 2488, 7126, 8840, 2140, 102]",0,pseudo
5395,"[101, 4283, 1012, 1045, 1005, 1049, 4531, 2008, 3243, 3697, 2000, 8568, 2619, 1045, 2729, 2055, 1012, 102]",0,pseudo
5396,"[101, 1045, 4872, 2017, 2023, 2554, 2097, 2196, 2156, 2026, 2155, 1012, 102]",0,pseudo
5397,"[101, 6300, 2050, 1012, 5791, 6069, 3046, 1037, 2714, 3921, 1012, 2025, 2012, 1996, 9726, 2295, 2023, 2173, 2003, 9975, 2005, 12154, 102]",0,pseudo
5398,"[101, 2298, 2012, 2035, 2216, 13373, 3111, 7615, 5844, 2037, 5156, 14636, 1012, 2057, 2342, 2000, 2485, 1996, 6645, 2085, 102]",0,pseudo
5399,"[101, 11689, 102]",0,pseudo
5400,"[101, 2320, 2115, 9796, 8909, 2243, 2339, 2017, 2031, 2000, 2022, 8740, 16774, 2594, 2055, 3576, 4933, 2074, 22889, 4710, 1057, 2123, 2102, 2342, 2000, 2022, 2006, 4297, 2884, 4942, 5596, 23194, 2015, 102]",0,pseudo
5401,"[101, 4165, 2066, 2002, 2003, 4129, 2068, 3599, 2054, 2027, 2215, 2000, 2014, 1012, 2052, 2191, 2023, 2632, 4140, 2062, 5875, 2065, 2017, 5672, 2008, 2158, 2007, 1037, 11460, 18790, 1012, 2021, 1045, 4797, 2008, 2027, 2052, 2215, 2000, 2963, 2032, 1012, 102]",0,pseudo
5402,"[101, 2017, 4995, 1005, 1056, 9200, 1998, 26419, 2232, 2017, 2614, 5506, 5875, 1012, 2248, 17610, 1998, 2189, 2065, 1045, 2020, 1037, 2450, 1998, 2017, 5720, 2055, 2008, 4485, 1045, 1005, 1040, 2022, 4699, 2438, 2000, 2175, 2006, 1037, 3058, 2030, 1012, 102]",0,pseudo
5403,"[101, 12043, 1045, 2001, 1037, 2190, 2158, 2012, 1037, 5030, 2023, 5353, 2205, 1012, 2026, 2305, 3092, 2007, 2033, 1998, 2028, 1997, 2026, 2190, 1005, 2611, 1005, 2814, 8103, 2075, 2039, 2369, 1996, 2534, 1012, 1012, 2127, 2057, 2288, 3236, 2011, 2178, 2767, 1012, 1012, 6682, 1012, 6289, 2092, 1012, 2108, 1996, 2190, 2158, 2038, 2049, 14310, 1012, 102]",0,pseudo
5404,"[101, 2037, 2878, 16105, 8663, 2003, 4895, 21678, 2989, 1012, 102]",0,pseudo
5405,"[101, 2024, 2017, 3038, 2026, 24581, 2081, 1997, 28352, 3736, 3536, 2071, 2022, 4795, 102]",0,pseudo
5406,"[101, 1998, 1045, 9120, 2008, 1998, 5993, 2007, 2009, 2164, 2008, 2009, 2003, 2025, 5637, 1012, 2021, 1045, 2428, 2359, 2000, 4339, 2567, 1999, 2375, 1012, 102]",0,pseudo
5407,"[101, 2023, 2003, 2339, 2057, 8826, 4255, 102]",0,pseudo
5408,"[101, 2059, 2002, 2288, 5305, 2135, 15629, 2153, 2059, 6638, 2004, 6616, 2002, 2515, 2061, 2172, 2005, 2010, 4395, 1012, 102]",0,pseudo
5409,"[101, 6289, 2053, 2304, 2000, 2829, 2003, 2025, 6904, 13871, 4140, 2854, 1045, 2812, 2304, 2000, 8855, 2007, 8275, 2630, 10402, 102]",0,pseudo
5410,"[101, 102]",0,pseudo
5411,"[101, 1045, 2572, 2551, 2006, 2068, 1012, 6854, 2035, 2064, 2079, 2003, 5587, 2068, 2000, 1996, 7221, 2862, 2004, 1045, 2156, 2068, 1012, 2023, 2028, 2038, 2042, 2794, 1012, 2043, 2017, 2156, 2062, 2718, 23755, 3189, 6462, 1012, 102]",0,pseudo
5412,"[101, 1045, 2036, 2066, 2725, 2023, 2044, 2057, 1005, 2310, 6936, 2019, 4023, 1999, 2711, 1998, 2016, 1005, 1055, 7645, 2070, 3037, 1012, 3793, 2014, 2000, 2156, 2129, 2016, 1005, 1055, 2725, 2043, 2016, 14054, 5254, 2008, 2017, 1005, 2128, 2183, 8218, 1998, 2017, 1005, 1040, 2022, 2091, 2000, 6570, 2014, 1012, 102]",0,pseudo
5413,"[101, 3398, 2049, 2785, 2066, 1012, 2664, 2438, 2308, 2024, 2066, 2008, 2000, 1996, 2391, 2073, 2045, 2003, 6197, 1997, 4297, 9050, 1998, 2273, 8084, 2007, 5306, 1012, 2065, 2087, 2308, 4694, 1005, 1056, 2066, 2008, 3182, 2066, 16405, 23278, 2618, 22889, 14317, 3686, 2298, 2964, 1054, 4297, 9050, 2052, 2031, 2196, 5839, 1012, 102]",1,pseudo
5414,"[101, 2129, 2064, 1045, 2131, 1999, 3543, 2007, 2023, 3626, 102]",0,pseudo
5415,"[101, 4841, 4995, 1005, 1056, 2035, 2317, 2128, 7559, 2094, 102]",0,pseudo
5416,"[101, 2023, 2003, 11376, 5533, 2025, 2241, 2006, 8866, 1012, 102]",0,pseudo
5417,"[101, 2003, 2023, 1996, 2576, 6149, 2791, 4686, 2030, 2024, 2017, 2074, 5236, 102]",0,pseudo
5418,"[101, 16021, 28345, 14436, 2006, 3008, 1012, 3288, 3920, 26108, 3008, 2279, 2051, 2005, 6265, 1012, 102]",0,pseudo
5419,"[101, 2272, 2012, 2026, 2611, 6330, 2066, 2008, 2153, 1998, 2156, 2129, 2521, 2009, 4152, 2017, 102]",0,pseudo
5420,"[101, 2821, 3844, 2039, 13723, 1012, 102]",0,pseudo
5421,"[101, 2664, 2182, 2017, 2024, 1012, 2040, 2356, 2017, 102]",0,pseudo
5422,"[101, 2123, 1005, 1056, 2175, 2067, 21250, 102]",0,pseudo
5423,"[101, 2043, 2017, 2128, 2006, 1037, 3058, 2612, 1997, 4851, 2054, 2323, 1045, 2079, 2279, 3198, 2054, 2079, 1045, 2215, 1045, 2734, 2000, 2963, 2008, 102]",0,pseudo
5424,"[101, 2307, 7514, 1012, 1045, 2788, 2123, 2102, 5993, 2007, 1037, 9129, 1997, 4933, 5228, 2006, 2023, 4942, 5596, 23194, 2021, 2023, 2003, 3962, 2006, 102]",0,pseudo
5425,"[101, 4283, 1012, 1045, 1005, 1049, 1999, 1037, 6653, 2157, 2085, 1998, 2383, 1037, 2524, 2051, 2007, 2009, 1012, 2087, 1997, 2026, 12746, 2031, 3876, 2091, 1012, 1045, 2123, 1005, 1056, 2298, 2091, 2006, 2008, 2021, 1045, 2823, 2514, 16021, 29150, 2008, 1045, 4033, 1005, 1056, 2589, 1996, 2168, 1012, 102]",0,pseudo
5426,"[101, 1045, 1005, 1049, 24086, 3070, 1996, 7928, 2006, 2008, 5799, 9927, 2065, 2017, 2412, 2514, 2091, 2059, 2074, 2022, 18836, 2017, 4995, 1005, 1056, 2028, 1997, 2216, 2139, 15058, 2094, 12731, 10603, 2008, 2293, 1037, 18204, 17219, 102]",1,pseudo
5427,"[101, 2123, 1005, 1056, 2079, 2009, 1012, 1012, 1012, 1012, 1012, 3849, 24282, 1012, 2074, 5293, 2014, 1998, 2693, 2006, 1012, 102]",0,pseudo
5428,"[101, 2054, 2785, 1997, 2600, 2003, 2009, 1037, 2200, 18111, 2828, 102]",0,pseudo
5429,"[101, 1044, 2452, 4441, 26631, 1011, 25671, 4828, 1012, 102]",0,pseudo
5430,"[101, 2012, 1996, 2051, 1045, 2318, 5306, 2014, 1045, 2245, 2016, 2001, 2205, 2980, 2005, 2033, 2021, 2144, 2059, 1045, 1005, 2310, 2179, 2172, 2488, 2061, 2085, 1045, 2228, 2016, 2003, 1996, 5341, 2028, 1012, 102]",0,pseudo
5431,"[101, 2477, 4148, 2016, 2089, 2031, 9471, 2016, 2089, 2022, 3331, 2000, 2619, 2842, 1012, 2123, 1005, 1056, 2292, 2009, 2131, 2000, 2017, 1998, 2074, 2175, 2006, 2123, 1005, 1056, 2907, 1037, 24665, 15979, 2114, 2014, 2005, 2009, 2295, 1012, 102]",1,pseudo
5432,"[101, 3835, 2031, 4569, 2551, 2012, 2732, 14189, 4013, 5897, 4757, 102]",0,pseudo
5433,"[101, 6300, 2050, 2009, 3431, 2013, 2406, 2000, 2406, 1012, 102]",0,pseudo
5434,"[101, 2030, 2672, 2017, 1005, 2128, 2074, 16603, 2009, 1057, 19810, 10288, 11097, 19699, 9013, 2094, 1040, 5667, 2295, 1012, 2200, 2092, 2056, 1012, 102]",0,pseudo
5435,"[101, 5875, 2391, 1012, 2064, 1037, 4586, 10258, 13808, 2191, 1037, 2440, 7233, 1998, 2468, 1037, 8360, 2266, 1997, 2554, 102]",0,pseudo
5436,"[101, 3198, 2014, 2129, 2172, 2016, 21094, 102]",0,pseudo
5437,"[101, 8038, 2175, 2005, 2065, 2017, 2123, 1056, 2228, 2017, 2222, 2131, 3236, 2030, 2131, 1037, 3809, 2358, 2094, 1012, 5791, 4929, 1037, 20910, 2295, 102]",0,pseudo
5438,"[101, 2026, 2227, 13403, 2013, 2663, 6129, 2061, 2172, 1012, 5580, 2017, 2031, 2107, 1037, 2204, 7729, 2055, 2023, 5292, 3270, 102]",0,pseudo
5439,"[101, 2296, 12043, 1999, 2008, 2465, 3791, 2000, 26960, 2008, 3836, 1997, 9040, 1012, 2138, 2008, 1005, 1055, 2054, 2023, 2003, 1012, 7901, 1996, 5907, 2015, 1012, 2057, 2035, 2113, 2054, 2052, 4148, 1012, 102]",0,pseudo
5440,"[101, 1996, 2801, 2008, 2158, 2038, 2151, 2491, 2058, 2010, 6580, 2000, 4088, 2007, 2003, 11320, 14808, 13288, 102]",0,pseudo
5441,"[101, 2308, 2293, 2004, 4842, 15776, 2138, 11867, 2121, 5620, 2024, 15743, 1998, 2204, 2005, 8247, 8569, 20348, 2075, 1012, 2036, 11867, 2121, 2290, 9796, 2003, 2061, 7481, 1998, 8075, 17170, 21030, 102]",1,pseudo
5442,"[101, 1041, 2100, 2100, 2100, 2100, 2100, 1012, 6160, 2000, 1996, 2088, 1997, 2108, 2931, 1060, 2094, 3272, 2070, 1997, 2149, 2514, 1996, 2342, 2000, 2031, 11565, 12509, 2006, 2149, 1999, 2553, 2065, 1996, 4937, 9289, 2989, 9686, 25015, 4570, 1012, 5674, 2023, 6230, 2000, 2017, 2043, 2017, 2020, 2172, 3920, 2360, 1996, 2287, 1997, 1012, 1038, 2571, 2232, 1011, 1012, 1011, 102]",0,pseudo
5443,"[101, 2437, 2619, 3160, 2037, 4507, 29464, 1012, 4214, 2068, 4689, 1999, 1037, 2512, 1011, 16644, 2126, 102]",0,pseudo
5444,"[101, 5292, 5292, 2027, 2633, 2435, 2039, 1998, 2081, 1037, 13164, 11689, 1012, 2204, 2005, 2017, 16913, 2015, 102]",0,pseudo
5445,"[101, 4189, 2438, 1012, 4283, 2005, 18625, 9099, 2273, 1005, 1055, 7339, 2027, 2131, 2187, 2041, 1037, 2843, 1012, 102]",0,pseudo
5446,"[101, 2008, 1005, 1055, 2054, 1045, 1005, 1049, 2183, 2000, 2079, 2021, 1045, 2359, 2062, 2685, 1997, 3193, 2065, 1045, 2123, 1005, 1056, 3113, 2014, 2153, 2043, 1045, 2655, 2014, 2006, 1996, 3042, 1045, 2180, 1005, 1056, 2022, 4699, 4902, 1998, 1045, 2097, 3972, 12870, 2014, 1012, 102]",0,pseudo
5447,"[101, 2111, 5807, 1056, 2224, 2522, 17258, 2004, 2019, 8016, 1012, 2017, 2064, 2145, 3921, 1037, 2611, 2006, 1996, 4534, 2017, 2228, 2003, 8702, 1012, 102]",0,pseudo
5448,"[101, 1045, 2123, 2102, 2130, 2514, 3374, 2049, 2129, 2087, 2273, 2514, 2037, 2878, 2166, 1012, 1998, 4283, 2000, 1996, 15912, 2088, 2383, 1037, 6540, 3276, 2003, 2485, 2000, 5263, 4406, 8213, 3283, 1012, 5959, 2115, 9945, 102]",0,pseudo
5449,"[101, 1996, 6057, 2518, 2003, 1045, 1049, 2682, 2779, 102]",0,pseudo
5450,"[101, 5667, 12043, 1012, 1012, 1012, 1012, 2643, 1012, 1012, 1012, 1012, 2339, 102]",0,pseudo
5451,"[101, 2017, 2131, 1037, 2751, 2732, 1012, 2562, 2039, 1996, 2204, 2147, 1012, 102]",0,pseudo
5452,"[101, 5927, 3861, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 12943, 13871, 13871, 23644, 23644, 3398, 2008, 2001, 6905, 1012, 102]",0,pseudo
5453,"[101, 4830, 27767, 10720, 3363, 2140, 10047, 6069, 2393, 8103, 1061, 2035, 2039, 2065, 1057, 2292, 2033, 102]",0,pseudo
5454,"[101, 2216, 2214, 2082, 3151, 4603, 2308, 2024, 1996, 2190, 2308, 2158, 2064, 2131, 1012, 2505, 2842, 2003, 1037, 2331, 4299, 1012, 102]",1,pseudo
5455,"[101, 6728, 2074, 2079, 4426, 1037, 5684, 1998, 2292, 2023, 2175, 1012, 2017, 2031, 2659, 2591, 7073, 1012, 2014, 1998, 2014, 2905, 2024, 2763, 3331, 21526, 2055, 2017, 2043, 2027, 2024, 2894, 1012, 2074, 5293, 2055, 2014, 102]",0,pseudo
5456,"[101, 1045, 1049, 2975, 1056, 2213, 2099, 2005, 5264, 1012, 2763, 2205, 2397, 102]",0,pseudo
5457,"[101, 1045, 5993, 2008, 2003, 2025, 3294, 1996, 4364, 6346, 1012, 1012, 1012, 2021, 1996, 8288, 2718, 2010, 2227, 1012, 2071, 2022, 2151, 16270, 12027, 2004, 2009, 2003, 3599, 1996, 8332, 3291, 2008, 2027, 10214, 2000, 2079, 2505, 2055, 1012, 3342, 2008, 16270, 2018, 2438, 2102, 2051, 2000, 4550, 2037, 2552, 1012, 102]",0,pseudo
5458,"[101, 2339, 2079, 2027, 7868, 2383, 2336, 2003, 1996, 4130, 2000, 8404, 102]",0,pseudo
5459,"[101, 2009, 1005, 1055, 7968, 2000, 2022, 16021, 29150, 1012, 102]",0,pseudo
